fornitore,reg,codice_regione,Code,anno,mese,age_group,coverage_of_the_age_group,coverage_1,coverage_2,coverage_3,coverage_4,coverage_5,coverage_6,coverage_7,coverage_8,coverage_9,coverage_10,coverage_11,coverage_12,coverage_13,coverage_14,coverage_15,efficacy_baseline,efficacy_lower,efficacy_upper
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,1,4,0,0,0,0,.00021710954,.0024784659,.017917993,.021183122,.067133889,.30668476,.55193269,.032258693,.00019325817,0,0,0,24.073271,.26414096,43.008347
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,2,4,0,0,0,0,0,.00021710954,.0024784659,.017917993,.021183122,.067133889,.30668476,.55193269,.032258693,.00019325817,0,0,24.00584,.057897948,43.235004
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,3,4,0,0,0,0,0,0,.00021710954,.0024784659,.017917993,.021183122,.067133889,.30668476,.55193269,.032258693,.00019325817,0,24,.0059466097,43.464718
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,3,5,.00012022217,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,4,5,.0028933468,.96010643,.03989362,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,5,5,.0010258958,.25396824,.71626979,.029761903,0,0,0,0,0,0,0,0,0,0,0,0,59.964283,52.970234,65.907738
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,6,5,.00096979219,.1936,.20479999,.57759994,.023999998,0,0,0,0,0,0,0,0,0,0,0,59.172474,52.335999,64.046234
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,7,5,.00039272575,.072700292,.17952523,.18991098,.53560829,.022255192,0,0,0,0,0,0,0,0,0,0,56.570179,50.699406,61.564392
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,8,5,.00040074057,.06906078,.067679562,.16712709,.17679559,.49861881,.020718234,0,0,0,0,0,0,0,0,0,53.526108,47.127766,58.93412
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,9,5,.00014426661,.024258761,.067385443,.066037737,.16307278,.17250673,.48652288,.020215632,0,0,0,0,0,0,0,0,39.195148,26.886793,44.574932
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,10,5,.000016029622,.002688172,.02419355,.067204304,.065860212,.16263442,.17204301,.48521504,.02016129,0,0,0,0,0,0,0,33.683468,17.361425,39.872044
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,11,5,0,0,.002688172,.02419355,.067204304,.065860212,.16263442,.17204301,.48521504,.02016129,0,0,0,0,0,0,28.753361,8.9248648,41.431187
AstraZeneca/Janssen,Sardegna,20,ITG2,2021,12,5,0,0,0,.002688172,.02419355,.067204304,.065860212,.16263442,.17204301,.48521504,.02016129,0,0,0,0,0,26.636829,5.0301075,41.782932
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,1,5,0,0,0,0,.002688172,.02419355,.067204304,.065860212,.16263442,.17204301,.48521504,.02016129,0,0,0,0,24.732527,1.7248656,42.060219
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,2,5,0,0,0,0,0,.002688172,.02419355,.067204304,.065860212,.16263442,.17204301,.48521504,.02016129,0,0,0,24.072313,.38602149,42.320969
AstraZeneca/Janssen,Sardegna,20,ITG2,2022,3,5,0,0,0,0,0,0,.002688172,.02419355,.067204304,.065860212,.16263442,.17204301,.48521504,.02016129,0,0,24,.061290324,43.147583
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2021,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2021,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2021,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2021,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2021,12,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen(BOOSTER),Sardegna,20,ITG2,2022,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,1,1,4.2354991e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,2,1,.000038119491,.90000004,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,79.000008,75,82
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,3,1,.000051673087,.54954952,.4054054,.045045044,0,0,0,0,0,0,0,0,0,0,0,0,78.945938,74.954956,81.860359
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,4,1,.0004006782,.80993152,.10445206,.077054799,.0085616447,0,0,0,0,0,0,0,0,0,0,0,78.859589,74.892136,81.702911
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,5,1,.0017238481,.77701414,.1806033,.023291333,.017182132,.0019091257,0,0,0,0,0,0,0,0,0,0,78.858459,74.899208,81.793396
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,6,1,.0093943374,.80895758,.14844261,.034502879,.0044496311,.0032825149,.00036472388,0,0,0,0,0,0,0,0,0,78.893806,74.91143,81.823708
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,7,1,.01679799,.59125197,.33065984,.060675625,.014102983,.001818778,.0013417215,.00014908017,0,0,0,0,0,0,0,0,78.786697,74.822388,81.658829
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,8,1,.033064846,.53785205,.27324587,.15281376,.028041117,.006517665,.00084054453,.00062007387,.000068897098,0,0,0,0,0,0,0,78.53936,74.619148,81.219032
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,9,1,.0095950989,.13501264,.46523795,.23635562,.13218275,.024255354,.0056377309,.00072706467,.00053635921,.000054512868,0,0,0,0,0,0,77.528465,73.823257,79.940338
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,10,1,.0027632394,.03743431,.12995999,.44782642,.22751001,.12723581,.023347596,.0054267389,.00069985422,.00051628595,.000042964406,0,0,0,0,0,75.023262,71.508522,76.983727
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,11,1,.0022880167,.030193584,.036309421,.1260539,.43436602,.2206717,.12341146,.022645835,.0052636261,.00067881861,.00040562497,0,0,0,0,0,69.432037,65.701218,72.122459
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,12,1,.00068640499,.0089365775,.029924974,.035985019,.12492745,.43048427,.21869965,.12230858,.022443457,.0052165873,.00067275227,.00040065253,0,0,0,0,60.040134,53.725613,63.932648
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,1,1,.0002059215,.002673805,.0089126825,.029845327,.035888828,.12459344,.42933324,.2181149,.12198155,.022383448,.0052026394,.00067095348,.00039917813,0,0,0,45.584274,34.543198,51.226219
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,2,1,.000061776453,.00080149859,.002671662,.0089055393,.029821517,.035860073,.12449359,.42898914,.21794009,.12188379,.022365509,.0051984699,.00067041576,.00039873738,0,0,31.225327,13.843495,38.83086
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,3,1,.000018532935,.00024039176,.00080130587,.0026710196,.0089033982,.029814379,.035851452,.12446366,.428886,.21788768,.12185448,.022360131,.0051972196,.00067025458,.00039860525,0,26.998804,6.0228014,37.96909
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,1,2,.000045702498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,2,2,.00041132249,.89999998,.1,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,81.999992
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,3,2,.00055757049,.54954952,.4054054,.045045044,0,0,0,0,0,0,0,0,0,0,0,0,78.945938,74.954956,81.860359
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,4,2,.0043234564,.80993152,.10445206,.077054791,.0085616438,0,0,0,0,0,0,0,0,0,0,0,78.859589,74.892128,81.702911
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,5,2,.018600916,.77701414,.18060328,.023291333,.01718213,.0019091256,0,0,0,0,0,0,0,0,0,0,78.858459,74.8992,81.793396
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,6,2,.10136814,.80895764,.14844264,.034502886,.004449632,.0032825156,.00036472394,0,0,0,0,0,0,0,0,0,78.893822,74.911438,81.823715
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,7,2,.1812561,.59125197,.33065984,.060675636,.014102986,.0018187782,.0013417216,.00014908018,0,0,0,0,0,0,0,0,78.786697,74.822388,81.658829
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,8,2,.35678113,.53785211,.27324587,.15281375,.028041119,.0065176655,.00084054458,.00062007387,.000068897098,0,0,0,0,0,0,0,78.539368,74.619148,81.21904
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,9,2,.10353444,.1350624,.46523798,.2363556,.13218273,.024255354,.0056377314,.00072706467,.00053635921,4.7524700e-06,0,0,0,0,0,0,77.531197,73.826988,79.942253
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,10,2,.029816309,.037525542,.13000976,.44782645,.22751001,.1272358,.023347599,.0054267393,.00069985434,.00041826261,0,0,0,0,0,0,75.031021,71.519096,76.989159
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,11,2,.02468849,.031528819,.03640065,.12610367,.43436602,.22067168,.12341145,.022645835,.0048718448,0,0,0,0,0,0,0,69.513161,65.811127,72.184235
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,12,2,.0074065467,.0089365765,.031260211,.036076251,.12497722,.43048429,.21869963,.12230857,.022443458,.0048137675,0,0,0,0,0,0,60.120941,53.83606,63.988861
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,1,2,.0022219641,.0026738048,.0089126825,.031180562,.035980061,.12464321,.42933327,.21811488,.12198155,.02238345,.0047965464,0,0,0,0,0,45.662907,34.651844,51.277836
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,2,2,.00066658924,.00080149854,.0026716616,.0089055384,.03115675,.035951301,.12454335,.42898914,.21794006,.12188377,.022365509,.0047913981,0,0,0,0,31.296848,13.947139,38.876564
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,3,2,.00019997677,.00024039175,.00080130587,.0026710194,.0089033982,.031149615,.035942681,.12451342,.42888603,.21788767,.12185448,.022360131,.0047898549,0,0,0,27.062607,6.1163387,38.008808
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,1,3,.024942603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,2,3,.018720387,.42874727,.57125276,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,3,3,.016840173,.27833542,.3094117,.41225287,0,0,0,0,0,0,0,0,0,0,0,0,78.505295,74.587746,80.722015
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,4,3,.032321978,.34820282,.18141823,.20167366,.26870525,0,0,0,0,0,0,0,0,0,0,0,77.253242,73.830986,79.547607
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,5,3,.18124995,.6613149,.11793111,.061443646,.068303861,.091006458,0,0,0,0,0,0,0,0,0,0,77.715607,73.946404,80.50779
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,6,3,.20230106,.42466664,.38047653,.067849703,.03535058,.039297488,.052359052,0,0,0,0,0,0,0,0,0,76.928375,72.885696,79.915421
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,7,3,.090460412,.15958819,.35689488,.31975698,.057021692,.029709047,.033026077,.044003166,0,0,0,0,0,0,0,0,74.701538,70.174637,77.230583
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,8,3,.10474695,.15597011,.1346972,.30122995,.26988447,.048128013,.025075324,.027874995,.037139989,0,0,0,0,0,0,0,72.426315,67.921074,74.799934
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,9,3,.047690172,.066913962,.14562878,.12576634,.28125742,.25199023,.044936966,.023412747,.026026791,.034066755,0,0,0,0,0,0,69.156815,64.344742,72.403831
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,10,3,.023915038,.044036604,.064780399,.14094259,.1217193,.27220684,.24388145,.043490943,.022659348,.025189277,.02109322,0,0,0,0,0,62.805996,56.608879,67.068314
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,11,3,.0090077203,.069986209,.043651253,.064011954,.13925478,.12026168,.26894709,.24096093,.042970128,.0099559501,0,0,0,0,0,0,53.516041,44.659233,57.941994
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,12,3,.002702316,.19235453,.069943346,.043537442,.063784994,.13875629,.11983119,.26798436,.10380787,0,0,0,0,0,0,0,53.595932,43.774517,57.800758
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,1,3,.00081069482,.26213297,.19235069,.069930539,.043503456,.063717224,.13860743,.11970263,.11005503,0,0,0,0,0,0,0,61.658119,53.683029,65.56884
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,2,3,.00024320844,.16234264,.26213261,.19234954,.069926709,.043493275,.063696921,.13856284,.067495465,0,0,0,0,0,0,0,64.903305,57.720192,68.21582
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,3,3,.000072962532,.089087211,.16234259,.26213253,.1923492,.069925562,.043490224,.063690834,.11698186,0,0,0,0,0,0,0,65.843338,59.180424,68.804581
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,1,4,.010327343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,2,4,.014534027,.58460283,.4153972,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,3,4,.039367072,.61292273,.22628646,.1607908,0,0,0,0,0,0,0,0,0,0,0,0,78.807045,74.839211,81.501549
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,4,4,.10803707,.62715435,.22852555,.08436992,.059950147,0,0,0,0,0,0,0,0,0,0,0,78.563026,74.699814,81.330788
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,5,4,.18449578,.51714069,.30282733,.1103457,.040738802,.028947487,0,0,0,0,0,0,0,0,0,0,78.376022,74.50563,81.114594
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,6,4,.056365792,.13643692,.44658357,.26151049,.09529046,.035180524,.024997979,0,0,0,0,0,0,0,0,0,77.147469,73.344521,79.610222
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,7,4,.023002064,.052741405,.12924105,.42303014,.24771807,.090264715,.033325054,.023679553,0,0,0,0,0,0,0,0,74.068245,70.287605,76.118355
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,8,4,.024903899,.0540176,.04989244,.12225977,.40017906,.23433693,.085388832,.031524915,.022400439,0,0,0,0,0,0,0,69.174271,65.089027,71.857094
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,9,4,.018467287,.03980564,.051937189,.047970902,.1175511,.38476673,.22531177,.082100198,.030310776,.020245684,0,0,0,0,0,0,61.313114,55.078064,65.378075
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,10,4,.0083809923,.038436145,.039144039,.051044993,.047146842,.11553176,.37815708,.22144128,.080689855,.028407985,0,0,0,0,0,0,49.08223,38.923164,54.372005
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,11,4,.0045861783,.13844481,.038276169,.038791537,.050569631,.046707783,.11445586,.37463543,.19811878,0,0,0,0,0,0,0,43.607647,30.460533,48.415943
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,12,4,.0013758535,.42158148,.13841885,.038228758,.038687065,.050428744,.046577651,.11413699,.15194052,0,0,0,0,0,0,0,62.368092,53.971825,66.194099
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,1,4,.00041275605,.20211622,.42157915,.1384111,.038214583,.038655836,.05038663,.046538755,.064097762,0,0,0,0,0,0,0,70.802536,64.959572,73.982071
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,2,4,.00012382682,.079992153,.20211601,.42157847,.13840878,.038210336,.038646478,.050374009,.030673683,0,0,0,0,0,0,0,71.854759,66.854935,74.231911
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,3,4,.000037148046,.0364534,.079992138,.20211595,.42157826,.13840808,.038209062,.038643673,.044599533,0,0,0,0,0,0,0,69.51181,65.041656,71.975349
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,1,5,.00068927376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,75,82
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,2,5,.054067917,.98741215,.012587821,0,0,0,0,0,0,0,0,0,0,0,0,0,79,74.999992,82
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,3,5,.47555885,.8967461,.10195414,.0012997414,0,0,0,0,0,0,0,0,0,0,0,0,78.998436,74.998703,81.995964
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,4,5,.21802692,.29134628,.63548249,.072250187,.00092106673,0,0,0,0,0,0,0,0,0,0,0,78.908142,74.924438,81.769768
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,5,5,.079883628,.096451417,.26324549,.57418931,.065281555,.00083222851,0,0,0,0,0,0,0,0,0,0,77.93782,74.183975,79.76844
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,6,5,.02950252,.034396082,.093133859,.25419086,.55443943,.063036121,.00080360303,0,0,0,0,0,0,0,0,0,74.994461,72.20842,76.842354
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,7,5,.01404195,.016107382,.033842053,.091633722,.25009653,.54550886,.062020779,.00079065916,0,0,0,0,0,0,0,0,70.782509,67.588425,73.447906
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,8,5,.013504957,.015255081,.015861664,.033325788,.090235844,.2462813,.5371871,.061074644,.00077859755,0,0,0,0,0,0,0,58.092674,51.948727,62.711029
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,9,5,.012318765,.014661927,.015045717,.015643975,.032868419,.088997431,.2429013,.52981466,.060066625,0,0,0,0,0,0,0,38.888329,25.620737,44.04504
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,10,5,.0053138197,.12237249,.014581157,.014957169,.015551906,.032674979,.088473655,.24147175,.46991691,0,0,0,0,0,0,0,37.047066,20.877756,42.495228
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,11,5,.0031257765,.30838147,.12235218,.014534088,.014905568,.015498254,.032562252,.088168435,.24063869,.16295913,0,0,0,0,0,0,50.818714,37.888882,57.615269
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2021,12,5,.00093773298,.29616874,.30837792,.12234612,.01452003,.014890157,.015482229,.032528587,.088077269,.10760891,0,0,0,0,0,0,65.660339,57.467728,70.618858
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,1,5,.0002813199,.11528088,.29616845,.30837685,.12234431,.014515818,.014885539,.015477428,.032518499,.080432236,0,0,0,0,0,0,70.341316,64.19603,74.131378
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,2,5,.000084395971,.042296909,.11528085,.29616833,.30837652,.12234376,.014514555,.014884154,.015475988,.032515474,.038143456,0,0,0,0,0,69.850624,64.685577,73.206352
Pfizer/BioNTech/Moderna,Sardegna,20,ITG2,2022,3,5,.000025318792,.020818414,.042296905,.11528084,.29616833,.30837643,.1223436,.014514177,.01488374,.015475557,.032514568,.017327547,0,0,0,0,65.835335,60.565697,69.773994
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,2,1,6.5152517e-07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,3,1,.000026495356,.97600001,.024,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,4,1,5.4293764e-06,.16666666,.81333327,.02,0,0,0,0,0,0,0,0,0,0,0,0,59.975994,52.979996,65.937996
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,5,1,.0016854956,.98103905,.0031601568,.015421565,.00037921881,0,0,0,0,0,0,0,0,0,0,0,59.97937,52.983215,65.949623
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,6,1,.00078725955,.31423372,.67276359,.0021671292,.01057559,.0002600555,0,0,0,0,0,0,0,0,0,0,59.935814,52.95763,65.918983
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,7,1,4.1263261e-06,.0016443098,.31371701,.67165726,.0021635655,.0105582,.00025962788,0,0,0,0,0,0,0,0,0,59.076466,52.221695,63.796509
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,8,1,1.7374005e-06,.00069186196,.0016431722,.31349996,.67119259,.0021620686,.010550895,.00025944825,0,0,0,0,0,0,0,0,55.456272,49.740158,60.048775
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,9,1,3.9091510e-06,.0015542699,.00069078663,.0016406182,.31301269,.67014939,.0021587082,.010534496,.00025904499,0,0,0,0,0,0,0,51.680519,45.722141,57.242237
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,10,1,2.1717506e-07,.000086340879,.0015541358,.00069072703,.0016404766,.31298566,.67009157,.0021585219,.010533587,.00025902264,0,0,0,0,0,0,32.552284,18.049282,38.262424
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,11,1,0,0,.000086340879,.0015541358,.00069072703,.0016404766,.31298566,.67009157,.0021585219,.010533587,.00025902264,0,0,0,0,0,24.122318,3.2501986,30.44047
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,12,1,0,0,0,.000086340879,.0015541358,.00069072703,.0016404766,.31298566,.67009157,.0021585219,.010533587,.00025902264,0,0,0,0,24.06883,.71623206,39.443317
AstraZeneca/Janssen,Sicilia,19,ITG1,2022,1,1,0,0,0,0,.000086340879,.0015541358,.00069072703,.0016404766,.31298566,.67009157,.0021585219,.010533587,.00025902264,0,0,0,24.04443,.080944575,43.490963
AstraZeneca/Janssen,Sicilia,19,ITG1,2022,2,1,0,0,0,0,0,.000086340879,.0015541358,.00069072703,.0016404766,.31298566,.67009157,.0021585219,.010533587,.00025902264,0,0,24.002321,.014039027,43.470257
AstraZeneca/Janssen,Sicilia,19,ITG1,2022,3,1,0,0,0,0,0,0,.000086340879,.0015541358,.00069072703,.0016404766,.31298566,.67009157,.0021585219,.010533587,.00025902264,0,24,.0034450011,43.47858
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,2,2,7.3783717e-06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,3,2,.0003000538,.97600001,.023999998,0,0,0,0,0,0,0,0,0,0,0,0,0,60,53,66
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,4,2,.000061486433,.16666666,.81333333,.019999998,0,0,0,0,0,0,0,0,0,0,0,0,59.975998,52.98,65.938004
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,5,2,.019087847,.98103905,.0031601568,.015421566,.00037921881,0,0,0,0,0,0,0,0,0,0,0,59.97937,52.983215,65.949623
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,6,2,.0089155324,.31423369,.67276353,.002167129,.01057559,.00026005547,0,0,0,0,0,0,0,0,0,0,59.93581,52.957626,65.918976
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,7,2,.000046729689,.00164431,.31371701,.67165732,.0021635657,.010558201,.00025962788,0,0,0,0,0,0,0,0,0,59.076466,52.221699,63.796513
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,8,2,.000019675657,.00069186196,.0016431722,.31349996,.67119259,.0021620688,.010550896,.00025944825,0,0,0,0,0,0,0,0,55.456272,49.740158,60.048775
AstraZeneca/Janssen,Sicilia,19,ITG1,2021,9,2,.000044270233,.00155427,.00069078663,.0016406183,.31301269,.67014939,.0021587084,.010534497,.00025904499,0,0,0,0,0,0,0,51.680519,45.722141,57.242237
